"necta"	"nectad"	"cnecta"	"necta_name"	"nectad_name"	"cnecta_name"	"is_metro"	"fips_mcd"	"component_name"
"60"	70750	NA	NA	"Bangor, ME"	NA	NA	TRUE	2301945670	"Milford town"
"61"	70750	NA	NA	"Bangor, ME"	NA	NA	TRUE	2301948505	"Newburgh town"
"62"	70750	NA	NA	"Bangor, ME"	NA	NA	TRUE	2301949065	"Newport town"
"63"	70750	NA	NA	"Bangor, ME"	NA	NA	TRUE	2301955225	"Old Town city"
"64"	70750	NA	NA	"Bangor, ME"	NA	NA	TRUE	2301955565	"Orono town"
"65"	70750	NA	NA	"Bangor, ME"	NA	NA	TRUE	2301955680	"Orrington town"
"66"	70750	NA	NA	"Bangor, ME"	NA	NA	TRUE	2301957045	"Passadumkeag town"
"67"	70750	NA	NA	"Bangor, ME"	NA	NA	TRUE	2301957937	"Penobscot Indian Island Reservation"
"68"	70750	NA	NA	"Bangor, ME"	NA	NA	TRUE	2301974055	"Stetson town"
"69"	70750	NA	NA	"Bangor, ME"	NA	NA	TRUE	2301978780	"Veazie town"
"70"	70750	NA	NA	"Bangor, ME"	NA	NA	TRUE	2302170655	"Southeast Piscataquis unorganized territory"
"71"	70750	NA	NA	"Bangor, ME"	NA	NA	TRUE	2302786760	"Winterport town"
"72"	70900	NA	715	"Barnstable Town, MA"	NA	"Boston-Worcester-Providence, MA-RI-NH-CT-ME"	TRUE	2500103690	"Barnstable Town city"
"73"	70900	NA	715	"Barnstable Town, MA"	NA	"Boston-Worcester-Providence, MA-RI-NH-CT-ME"	TRUE	2500107175	"Bourne town"
"74"	70900	NA	715	"Barnstable Town, MA"	NA	"Boston-Worcester-Providence, MA-RI-NH-CT-ME"	TRUE	2500107980	"Brewster town"
"75"	70900	NA	715	"Barnstable Town, MA"	NA	"Boston-Worcester-Providence, MA-RI-NH-CT-ME"	TRUE	2500112995	"Chatham town"
"76"	70900	NA	715	"Barnstable Town, MA"	NA	"Boston-Worcester-Providence, MA-RI-NH-CT-ME"	TRUE	2500116775	"Dennis town"
"77"	70900	NA	715	"Barnstable Town, MA"	NA	"Boston-Worcester-Providence, MA-RI-NH-CT-ME"	TRUE	2500119295	"Eastham town"
"78"	70900	NA	715	"Barnstable Town, MA"	NA	"Boston-Worcester-Providence, MA-RI-NH-CT-ME"	TRUE	2500123105	"Falmouth town"
"79"	70900	NA	715	"Barnstable Town, MA"	NA	"Boston-Worcester-Providence, MA-RI-NH-CT-ME"	TRUE	2500129020	"Harwich town"
"80"	70900	NA	715	"Barnstable Town, MA"	NA	"Boston-Worcester-Providence, MA-RI-NH-CT-ME"	TRUE	2500139100	"Mashpee town"
"81"	70900	NA	715	"Barnstable Town, MA"	NA	"Boston-Worcester-Providence, MA-RI-NH-CT-ME"	TRUE	2500151440	"Orleans town"
"82"	70900	NA	715	"Barnstable Town, MA"	NA	"Boston-Worcester-Providence, MA-RI-NH-CT-ME"	TRUE	2500159735	"Sandwich town"
"83"	70900	NA	715	"Barnstable Town, MA"	NA	"Boston-Worcester-Providence, MA-RI-NH-CT-ME"	TRUE	2500174385	"Wellfleet town"
"84"	70900	NA	715	"Barnstable Town, MA"	NA	"Boston-Worcester-Providence, MA-RI-NH-CT-ME"	TRUE	2500182525	"Yarmouth town"
"85"	70900	NA	715	"Barnstable Town, MA"	NA	"Boston-Worcester-Providence, MA-RI-NH-CT-ME"	TRUE	2502338540	"Marion town"
"86"	70900	NA	715	"Barnstable Town, MA"	NA	"Boston-Worcester-Providence, MA-RI-NH-CT-ME"	TRUE	2502372985	"Wareham town"
"87"	71050	NA	NA	"Barre, VT"	NA	NA	FALSE	5001753425	"Orange town"
"88"	71050	NA	NA	"Barre, VT"	NA	NA	FALSE	5001776750	"Washington town"
"89"	71050	NA	NA	"Barre, VT"	NA	NA	FALSE	5001784175	"Williamstown town"
"90"	71050	NA	NA	"Barre, VT"	NA	NA	FALSE	5002303175	"Barre city"
"91"	71050	NA	NA	"Barre, VT"	NA	NA	FALSE	5002303250	"Barre town"
"92"	71050	NA	NA	"Barre, VT"	NA	NA	FALSE	5002305650	"Berlin town"
"93"	71050	NA	NA	"Barre, VT"	NA	NA	FALSE	5002311350	"Calais town"
"94"	71050	NA	NA	"Barre, VT"	NA	NA	FALSE	5002321925	"East Montpelier town"
"95"	71050	NA	NA	"Barre, VT"	NA	NA	FALSE	5002343600	"Marshfield town"
"96"	71050	NA	NA	"Barre, VT"	NA	NA	FALSE	5002344500	"Middlesex town"
"97"	71050	NA	NA	"Barre, VT"	NA	NA	FALSE	5002346000	"Montpelier city"
"98"	71050	NA	NA	"Barre, VT"	NA	NA	FALSE	5002355825	"Plainfield town"
"99"	71050	NA	NA	"Barre, VT"	NA	NA	FALSE	5002385525	"Woodbury town"
"100"	71050	NA	NA	"Barre, VT"	NA	NA	FALSE	5002386125	"Worcester town"
"101"	71350	NA	NA	"Bennington, VT"	NA	NA	FALSE	5000304825	"Bennington town"
"102"	71350	NA	NA	"Bennington, VT"	NA	NA	FALSE	5000327962	"Glastenbury town"
"103"	71350	NA	NA	"Bennington, VT"	NA	NA	FALSE	5000357025	"Pownal town"
"104"	71350	NA	NA	"Bennington, VT"	NA	NA	FALSE	5000363550	"Shaftsbury town"
"105"	71350	NA	NA	"Bennington, VT"	NA	NA	FALSE	5000385675	"Woodford town"
"106"	71500	NA	NA	"Berlin, NH"	NA	NA	FALSE	3300705140	"Berlin city"
"107"	71500	NA	NA	"Berlin, NH"	NA	NA	FALSE	3300719300	"Dummer town"
"108"	71500	NA	NA	"Berlin, NH"	NA	NA	FALSE	3300730260	"Gorham town"
"109"	71500	NA	NA	"Berlin, NH"	NA	NA	FALSE	3300747860	"Milan town"
"110"	71500	NA	NA	"Berlin, NH"	NA	NA	FALSE	3300763860	"Randolph town"
"111"	71500	NA	NA	"Berlin, NH"	NA	NA	FALSE	3300768980	"Shelburne town"
"112"	71500	NA	NA	"Berlin, NH"	NA	NA	FALSE	3300773060	"Stark town"
"113"	71650	71654	715	"Boston-Cambridge-Nashua, MA-NH"	"Boston-Cambridge-Newton, MA"	"Boston-Worcester-Providence, MA-RI-NH-CT-ME"	TRUE	2500538225	"Mansfield town"
"114"	71650	71654	715	"Boston-Cambridge-Nashua, MA-NH"	"Boston-Cambridge-Newton, MA"	"Boston-Worcester-Providence, MA-RI-NH-CT-ME"	TRUE	2500901465	"Andover town"
"115"	71650	71654	715	"Boston-Cambridge-Nashua, MA-NH"	"Boston-Cambridge-Newton, MA"	"Boston-Worcester-Providence, MA-RI-NH-CT-ME"	TRUE	2500907420	"Boxford town"
"116"	71650	71654	715	"Boston-Cambridge-Nashua, MA-NH"	"Boston-Cambridge-Newton, MA"	"Boston-Worcester-Providence, MA-RI-NH-CT-ME"	TRUE	2500921850	"Essex town"
"117"	71650	71654	715	"Boston-Cambridge-Nashua, MA-NH"	"Boston-Cambridge-Newton, MA"	"Boston-Worcester-Providence, MA-RI-NH-CT-ME"	TRUE	2500926150	"Gloucester city"
"118"	71650	71654	715	"Boston-Cambridge-Nashua, MA-NH"	"Boston-Cambridge-Newton, MA"	"Boston-Worcester-Providence, MA-RI-NH-CT-ME"	TRUE	2500927900	"Hamilton town"
"119"	71650	71654	715	"Boston-Cambridge-Nashua, MA-NH"	"Boston-Cambridge-Newton, MA"	"Boston-Worcester-Providence, MA-RI-NH-CT-ME"	TRUE	2500932310	"Ipswich town"
"120"	71650	71654	715	"Boston-Cambridge-Nashua, MA-NH"	"Boston-Cambridge-Newton, MA"	"Boston-Worcester-Providence, MA-RI-NH-CT-ME"	TRUE	2500937560	"Lynnfield town"
"121"	71650	71654	715	"Boston-Cambridge-Nashua, MA-NH"	"Boston-Cambridge-Newton, MA"	"Boston-Worcester-Providence, MA-RI-NH-CT-ME"	TRUE	2500937995	"Manchester-by-the-Sea town"
"122"	71650	71654	715	"Boston-Cambridge-Nashua, MA-NH"	"Boston-Cambridge-Newton, MA"	"Boston-Worcester-Providence, MA-RI-NH-CT-ME"	TRUE	2500941095	"Middleton town"
"123"	71650	71654	715	"Boston-Cambridge-Nashua, MA-NH"	"Boston-Cambridge-Newton, MA"	"Boston-Worcester-Providence, MA-RI-NH-CT-ME"	TRUE	2500945175	"Newbury town"
"124"	71650	71654	715	"Boston-Cambridge-Nashua, MA-NH"	"Boston-Cambridge-Newton, MA"	"Boston-Worcester-Providence, MA-RI-NH-CT-ME"	TRUE	2500957880	"Rockport town"
"125"	71650	71654	715	"Boston-Cambridge-Nashua, MA-NH"	"Boston-Cambridge-Newton, MA"	"Boston-Worcester-Providence, MA-RI-NH-CT-ME"	TRUE	2500958405	"Rowley town"
"126"	71650	71654	715	"Boston-Cambridge-Nashua, MA-NH"	"Boston-Cambridge-Newton, MA"	"Boston-Worcester-Providence, MA-RI-NH-CT-ME"	TRUE	2500970150	"Topsfield town"
"127"	71650	71654	715	"Boston-Cambridge-Nashua, MA-NH"	"Boston-Cambridge-Newton, MA"	"Boston-Worcester-Providence, MA-RI-NH-CT-ME"	TRUE	2500974595	"Wenham town"
"128"	71650	71654	715	"Boston-Cambridge-Nashua, MA-NH"	"Boston-Cambridge-Newton, MA"	"Boston-Worcester-Providence, MA-RI-NH-CT-ME"	TRUE	2501700380	"Acton town"
"129"	71650	71654	715	"Boston-Cambridge-Nashua, MA-NH"	"Boston-Cambridge-Newton, MA"	"Boston-Worcester-Providence, MA-RI-NH-CT-ME"	TRUE	2501701605	"Arlington town"
"130"	71650	71654	715	"Boston-Cambridge-Nashua, MA-NH"	"Boston-Cambridge-Newton, MA"	"Boston-Worcester-Providence, MA-RI-NH-CT-ME"	TRUE	2501704615	"Bedford town"
"131"	71650	71654	715	"Boston-Cambridge-Nashua, MA-NH"	"Boston-Cambridge-Newton, MA"	"Boston-Worcester-Providence, MA-RI-NH-CT-ME"	TRUE	2501705070	"Belmont town"
"132"	71650	71654	715	"Boston-Cambridge-Nashua, MA-NH"	"Boston-Cambridge-Newton, MA"	"Boston-Worcester-Providence, MA-RI-NH-CT-ME"	TRUE	2501707350	"Boxborough town"
"133"	71650	71654	715	"Boston-Cambridge-Nashua, MA-NH"	"Boston-Cambridge-Newton, MA"	"Boston-Worcester-Providence, MA-RI-NH-CT-ME"	TRUE	2501709840	"Burlington town"
"134"	71650	71654	715	"Boston-Cambridge-Nashua, MA-NH"	"Boston-Cambridge-Newton, MA"	"Boston-Worcester-Providence, MA-RI-NH-CT-ME"	TRUE	2501711000	"Cambridge city"
"135"	71650	71654	715	"Boston-Cambridge-Nashua, MA-NH"	"Boston-Cambridge-Newton, MA"	"Boston-Worcester-Providence, MA-RI-NH-CT-ME"	TRUE	2501711525	"Carlisle town"
"136"	71650	71654	715	"Boston-Cambridge-Nashua, MA-NH"	"Boston-Cambridge-Newton, MA"	"Boston-Worcester-Providence, MA-RI-NH-CT-ME"	TRUE	2501715060	"Concord town"
"137"	71650	71654	715	"Boston-Cambridge-Nashua, MA-NH"	"Boston-Cambridge-Newton, MA"	"Boston-Worcester-Providence, MA-RI-NH-CT-ME"	TRUE	2501721990	"Everett city"
"138"	71650	71654	715	"Boston-Cambridge-Nashua, MA-NH"	"Boston-Cambridge-Newton, MA"	"Boston-Worcester-Providence, MA-RI-NH-CT-ME"	TRUE	2501735215	"Lexington town"
"139"	71650	71654	715	"Boston-Cambridge-Nashua, MA-NH"	"Boston-Cambridge-Newton, MA"	"Boston-Worcester-Providence, MA-RI-NH-CT-ME"	TRUE	2501735425	"Lincoln town"
"140"	71650	71654	715	"Boston-Cambridge-Nashua, MA-NH"	"Boston-Cambridge-Newton, MA"	"Boston-Worcester-Providence, MA-RI-NH-CT-ME"	TRUE	2501737875	"Malden city"
"141"	71650	71654	715	"Boston-Cambridge-Nashua, MA-NH"	"Boston-Cambridge-Newton, MA"	"Boston-Worcester-Providence, MA-RI-NH-CT-ME"	TRUE	2501739625	"Maynard town"
"142"	71650	71654	715	"Boston-Cambridge-Nashua, MA-NH"	"Boston-Cambridge-Newton, MA"	"Boston-Worcester-Providence, MA-RI-NH-CT-ME"	TRUE	2501739835	"Medford city"
"143"	71650	71654	715	"Boston-Cambridge-Nashua, MA-NH"	"Boston-Cambridge-Newton, MA"	"Boston-Worcester-Providence, MA-RI-NH-CT-ME"	TRUE	2501740115	"Melrose city"
"144"	71650	71654	715	"Boston-Cambridge-Nashua, MA-NH"	"Boston-Cambridge-Newton, MA"	"Boston-Worcester-Providence, MA-RI-NH-CT-ME"	TRUE	2501745560	"Newton city"
"145"	71650	71654	715	"Boston-Cambridge-Nashua, MA-NH"	"Boston-Cambridge-Newton, MA"	"Boston-Worcester-Providence, MA-RI-NH-CT-ME"	TRUE	2501748955	"North Reading town"
"146"	71650	71654	715	"Boston-Cambridge-Nashua, MA-NH"	"Boston-Cambridge-Newton, MA"	"Boston-Worcester-Providence, MA-RI-NH-CT-ME"	TRUE	2501756130	"Reading town"
"147"	71650	71654	715	"Boston-Cambridge-Nashua, MA-NH"	"Boston-Cambridge-Newton, MA"	"Boston-Worcester-Providence, MA-RI-NH-CT-ME"	TRUE	2501761380	"Sherborn town"
"148"	71650	71654	715	"Boston-Cambridge-Nashua, MA-NH"	"Boston-Cambridge-Newton, MA"	"Boston-Worcester-Providence, MA-RI-NH-CT-ME"	TRUE	2501762535	"Somerville city"
"149"	71650	71654	715	"Boston-Cambridge-Nashua, MA-NH"	"Boston-Cambridge-Newton, MA"	"Boston-Worcester-Providence, MA-RI-NH-CT-ME"	TRUE	2501767665	"Stoneham town"
"150"	71650	71654	715	"Boston-Cambridge-Nashua, MA-NH"	"Boston-Cambridge-Newton, MA"	"Boston-Worcester-Providence, MA-RI-NH-CT-ME"	TRUE	2501768050	"Stow town"
"151"	71650	71654	715	"Boston-Cambridge-Nashua, MA-NH"	"Boston-Cambridge-Newton, MA"	"Boston-Worcester-Providence, MA-RI-NH-CT-ME"	TRUE	2501772215	"Wakefield town"
"152"	71650	71654	715	"Boston-Cambridge-Nashua, MA-NH"	"Boston-Cambridge-Newton, MA"	"Boston-Worcester-Providence, MA-RI-NH-CT-ME"	TRUE	2501772600	"Waltham city"
"153"	71650	71654	715	"Boston-Cambridge-Nashua, MA-NH"	"Boston-Cambridge-Newton, MA"	"Boston-Worcester-Providence, MA-RI-NH-CT-ME"	TRUE	2501773440	"Watertown Town city"
"154"	71650	71654	715	"Boston-Cambridge-Nashua, MA-NH"	"Boston-Cambridge-Newton, MA"	"Boston-Worcester-Providence, MA-RI-NH-CT-ME"	TRUE	2501773790	"Wayland town"
"155"	71650	71654	715	"Boston-Cambridge-Nashua, MA-NH"	"Boston-Cambridge-Newton, MA"	"Boston-Worcester-Providence, MA-RI-NH-CT-ME"	TRUE	2501777255	"Weston town"
"156"	71650	71654	715	"Boston-Cambridge-Nashua, MA-NH"	"Boston-Cambridge-Newton, MA"	"Boston-Worcester-Providence, MA-RI-NH-CT-ME"	TRUE	2501780230	"Wilmington town"
"157"	71650	71654	715	"Boston-Cambridge-Nashua, MA-NH"	"Boston-Cambridge-Newton, MA"	"Boston-Worcester-Providence, MA-RI-NH-CT-ME"	TRUE	2501780510	"Winchester town"
"158"	71650	71654	715	"Boston-Cambridge-Nashua, MA-NH"	"Boston-Cambridge-Newton, MA"	"Boston-Worcester-Providence, MA-RI-NH-CT-ME"	TRUE	2501781035	"Woburn city"
"159"	71650	71654	715	"Boston-Cambridge-Nashua, MA-NH"	"Boston-Cambridge-Newton, MA"	"Boston-Worcester-Providence, MA-RI-NH-CT-ME"	TRUE	2502107740	"Braintree Town city"
"160"	71650	71654	715	"Boston-Cambridge-Nashua, MA-NH"	"Boston-Cambridge-Newton, MA"	"Boston-Worcester-Providence, MA-RI-NH-CT-ME"	TRUE	2502109175	"Brookline town"
"161"	71650	71654	715	"Boston-Cambridge-Nashua, MA-NH"	"Boston-Cambridge-Newton, MA"	"Boston-Worcester-Providence, MA-RI-NH-CT-ME"	TRUE	2502111315	"Canton town"
"162"	71650	71654	715	"Boston-Cambridge-Nashua, MA-NH"	"Boston-Cambridge-Newton, MA"	"Boston-Worcester-Providence, MA-RI-NH-CT-ME"	TRUE	2502114640	"Cohasset town"
"163"	71650	71654	715	"Boston-Cambridge-Nashua, MA-NH"	"Boston-Cambridge-Newton, MA"	"Boston-Worcester-Providence, MA-RI-NH-CT-ME"	TRUE	2502116495	"Dedham town"
"164"	71650	71654	715	"Boston-Cambridge-Nashua, MA-NH"	"Boston-Cambridge-Newton, MA"	"Boston-Worcester-Providence, MA-RI-NH-CT-ME"	TRUE	2502117405	"Dover town"
"165"	71650	71654	715	"Boston-Cambridge-Nashua, MA-NH"	"Boston-Cambridge-Newton, MA"	"Boston-Worcester-Providence, MA-RI-NH-CT-ME"	TRUE	2502124820	"Foxborough town"
"166"	71650	71654	715	"Boston-Cambridge-Nashua, MA-NH"	"Boston-Cambridge-Newton, MA"	"Boston-Worcester-Providence, MA-RI-NH-CT-ME"	TRUE	2502125172	"Franklin Town city"
"167"	71650	71654	715	"Boston-Cambridge-Nashua, MA-NH"	"Boston-Cambridge-Newton, MA"	"Boston-Worcester-Providence, MA-RI-NH-CT-ME"	TRUE	2502130455	"Holbrook town"
"168"	71650	71654	715	"Boston-Cambridge-Nashua, MA-NH"	"Boston-Cambridge-Newton, MA"	"Boston-Worcester-Providence, MA-RI-NH-CT-ME"	TRUE	2502139765	"Medfield town"
"169"	71650	71654	715	"Boston-Cambridge-Nashua, MA-NH"	"Boston-Cambridge-Newton, MA"	"Boston-Worcester-Providence, MA-RI-NH-CT-ME"	TRUE	2502139975	"Medway town"
"170"	71650	71654	715	"Boston-Cambridge-Nashua, MA-NH"	"Boston-Cambridge-Newton, MA"	"Boston-Worcester-Providence, MA-RI-NH-CT-ME"	TRUE	2502141515	"Millis town"
"171"	71650	71654	715	"Boston-Cambridge-Nashua, MA-NH"	"Boston-Cambridge-Newton, MA"	"Boston-Worcester-Providence, MA-RI-NH-CT-ME"	TRUE	2502141690	"Milton town"
"172"	71650	71654	715	"Boston-Cambridge-Nashua, MA-NH"	"Boston-Cambridge-Newton, MA"	"Boston-Worcester-Providence, MA-RI-NH-CT-ME"	TRUE	2502144105	"Needham town"
"173"	71650	71654	715	"Boston-Cambridge-Nashua, MA-NH"	"Boston-Cambridge-Newton, MA"	"Boston-Worcester-Providence, MA-RI-NH-CT-ME"	TRUE	2502146050	"Norfolk town"
"174"	71650	71654	715	"Boston-Cambridge-Nashua, MA-NH"	"Boston-Cambridge-Newton, MA"	"Boston-Worcester-Providence, MA-RI-NH-CT-ME"	TRUE	2502150250	"Norwood town"
"175"	71650	71654	715	"Boston-Cambridge-Nashua, MA-NH"	"Boston-Cambridge-Newton, MA"	"Boston-Worcester-Providence, MA-RI-NH-CT-ME"	TRUE	2502155745	"Quincy city"
"176"	71650	71654	715	"Boston-Cambridge-Nashua, MA-NH"	"Boston-Cambridge-Newton, MA"	"Boston-Worcester-Providence, MA-RI-NH-CT-ME"	TRUE	2502155955	"Randolph town"
"177"	71650	71654	715	"Boston-Cambridge-Nashua, MA-NH"	"Boston-Cambridge-Newton, MA"	"Boston-Worcester-Providence, MA-RI-NH-CT-ME"	TRUE	2502160785	"Sharon town"
"178"	71650	71654	715	"Boston-Cambridge-Nashua, MA-NH"	"Boston-Cambridge-Newton, MA"	"Boston-Worcester-Providence, MA-RI-NH-CT-ME"	TRUE	2502167945	"Stoughton town"
"179"	71650	71654	715	"Boston-Cambridge-Nashua, MA-NH"	"Boston-Cambridge-Newton, MA"	"Boston-Worcester-Providence, MA-RI-NH-CT-ME"	TRUE	2502172495	"Walpole town"
"180"	71650	71654	715	"Boston-Cambridge-Nashua, MA-NH"	"Boston-Cambridge-Newton, MA"	"Boston-Worcester-Providence, MA-RI-NH-CT-ME"	TRUE	2502174175	"Wellesley town"
"181"	71650	71654	715	"Boston-Cambridge-Nashua, MA-NH"	"Boston-Cambridge-Newton, MA"	"Boston-Worcester-Providence, MA-RI-NH-CT-ME"	TRUE	2502178690	"Westwood town"
"182"	71650	71654	715	"Boston-Cambridge-Nashua, MA-NH"	"Boston-Cambridge-Newton, MA"	"Boston-Worcester-Providence, MA-RI-NH-CT-ME"	TRUE	2502178972	"Weymouth Town city"
"183"	71650	71654	715	"Boston-Cambridge-Nashua, MA-NH"	"Boston-Cambridge-Newton, MA"	"Boston-Worcester-Providence, MA-RI-NH-CT-ME"	TRUE	2502182315	"Wrentham town"
"184"	71650	71654	715	"Boston-Cambridge-Nashua, MA-NH"	"Boston-Cambridge-Newton, MA"	"Boston-Worcester-Providence, MA-RI-NH-CT-ME"	TRUE	2502300170	"Abington town"
"185"	71650	71654	715	"Boston-Cambridge-Nashua, MA-NH"	"Boston-Cambridge-Newton, MA"	"Boston-Worcester-Providence, MA-RI-NH-CT-ME"	TRUE	2502311665	"Carver town"
"186"	71650	71654	715	"Boston-Cambridge-Nashua, MA-NH"	"Boston-Cambridge-Newton, MA"	"Boston-Worcester-Providence, MA-RI-NH-CT-ME"	TRUE	2502317895	"Duxbury town"
"187"	71650	71654	715	"Boston-Cambridge-Nashua, MA-NH"	"Boston-Cambridge-Newton, MA"	"Boston-Worcester-Providence, MA-RI-NH-CT-ME"	TRUE	2502327795	"Halifax town"
"188"	71650	71654	715	"Boston-Cambridge-Nashua, MA-NH"	"Boston-Cambridge-Newton, MA"	"Boston-Worcester-Providence, MA-RI-NH-CT-ME"	TRUE	2502328285	"Hanover town"
