"cbsa"	"cbsa_name"	"mfi"	"mfi_hud"
"448"	99947	"nonmetro portion of TENNESSEE"	46254	47900
"449"	99948	"nonmetro portion of TEXAS"	52076	54200
"450"	99949	"nonmetro portion of UTAH"	64772	67700
"451"	99950	"nonmetro portion of VERMONT"	64849	64700
"452"	99951	"nonmetro portion of VIRGINIA"	51375	53300
"453"	99953	"nonmetro portion of WASHINGTON"	58513	62100
"454"	99954	"nonmetro portion of WEST VIRGINIA"	48507	49300
"455"	99955	"nonmetro portion of WISCONSIN"	60911	62600
"456"	99956	"nonmetro portion of WYOMING"	72833	74700
"457"	99960	"nonmetro portion of AMERICAN SAMOA"	24706	27500
"458"	99966	"nonmetro portion of GUAM"	50607	56300
"459"	99969	"nonmetro portion of NORTHERN MARIANA ISLANDS"	22455	25000
"460"	99972	"nonmetro portion of PUERTO RICO"	18605	15800
"461"	99978	"nonmetro portion of VIRGIN ISLANDS"	45058	46700
