"cbsa"	"md"	"csa"	"cbsa_name"	"md_name"	"csa_name"	"is_metro"	"fips"	"component_name"	"is_central"
"467"	19380	NA	212	"Dayton, OH"	NA	"Dayton-Springfield-Greenville, OH"	TRUE	39113	"Montgomery County"	TRUE
"468"	19380	NA	212	"Dayton, OH"	NA	"Dayton-Springfield-Greenville, OH"	TRUE	39135	"Preble County"	FALSE
"469"	19460	NA	290	"Decatur, AL"	NA	"Huntsville-Decatur, AL"	TRUE	1079	"Lawrence County"	FALSE
"470"	19460	NA	290	"Decatur, AL"	NA	"Huntsville-Decatur, AL"	TRUE	1103	"Morgan County"	TRUE
"471"	19500	NA	NA	"Decatur, IL"	NA	NA	TRUE	17115	"Macon County"	TRUE
"472"	19540	NA	258	"Decatur, IN"	NA	"Fort Wayne-Huntington-Auburn, IN"	FALSE	18001	"Adams County"	TRUE
"473"	19580	NA	NA	"Defiance, OH"	NA	NA	FALSE	39039	"Defiance County"	TRUE
"474"	19620	NA	NA	"Del Rio, TX"	NA	NA	FALSE	48465	"Val Verde County"	TRUE
"475"	19660	NA	422	"Deltona-Daytona Beach-Ormond Beach, FL"	NA	"Orlando-Deltona-Daytona Beach, FL"	TRUE	12127	"Volusia County"	TRUE
"476"	19700	NA	NA	"Deming, NM"	NA	NA	FALSE	35029	"Luna County"	TRUE
"477"	19740	NA	216	"Denver-Aurora, CO"	NA	"Denver-Aurora-Boulder, CO"	TRUE	8001	"Adams County"	TRUE
"478"	19740	NA	216	"Denver-Aurora, CO"	NA	"Denver-Aurora-Boulder, CO"	TRUE	8005	"Arapahoe County"	TRUE
"479"	19740	NA	216	"Denver-Aurora, CO"	NA	"Denver-Aurora-Boulder, CO"	TRUE	8014	"Broomfield County"	TRUE
"480"	19740	NA	216	"Denver-Aurora, CO"	NA	"Denver-Aurora-Boulder, CO"	TRUE	8019	"Clear Creek County"	FALSE
"481"	19740	NA	216	"Denver-Aurora, CO"	NA	"Denver-Aurora-Boulder, CO"	TRUE	8031	"Denver County"	TRUE
"482"	19740	NA	216	"Denver-Aurora, CO"	NA	"Denver-Aurora-Boulder, CO"	TRUE	8035	"Douglas County"	TRUE
"483"	19740	NA	216	"Denver-Aurora, CO"	NA	"Denver-Aurora-Boulder, CO"	TRUE	8039	"Elbert County"	FALSE
"484"	19740	NA	216	"Denver-Aurora, CO"	NA	"Denver-Aurora-Boulder, CO"	TRUE	8047	"Gilpin County"	FALSE
"485"	19740	NA	216	"Denver-Aurora, CO"	NA	"Denver-Aurora-Boulder, CO"	TRUE	8059	"Jefferson County"	TRUE
"486"	19740	NA	216	"Denver-Aurora, CO"	NA	"Denver-Aurora-Boulder, CO"	TRUE	8093	"Park County"	FALSE
"487"	19760	NA	256	"De Ridder, LA"	NA	"Fort Polk South-De Ridder, LA"	FALSE	22011	"Beauregard Parish"	TRUE
"488"	19780	NA	218	"Des Moines-West Des Moines, IA"	NA	"Des Moines-Newton-Pella, IA"	TRUE	19049	"Dallas County"	TRUE
"489"	19780	NA	218	"Des Moines-West Des Moines, IA"	NA	"Des Moines-Newton-Pella, IA"	TRUE	19077	"Guthrie County"	FALSE
"490"	19780	NA	218	"Des Moines-West Des Moines, IA"	NA	"Des Moines-Newton-Pella, IA"	TRUE	19121	"Madison County"	FALSE
"491"	19780	NA	218	"Des Moines-West Des Moines, IA"	NA	"Des Moines-Newton-Pella, IA"	TRUE	19153	"Polk County"	TRUE
"492"	19780	NA	218	"Des Moines-West Des Moines, IA"	NA	"Des Moines-Newton-Pella, IA"	TRUE	19181	"Warren County"	FALSE
"493"	19820	47644	220	"Detroit-Warren-Livonia, MI"	"Warren-Troy-Farmington Hills, MI"	"Detroit-Warren-Flint, MI"	TRUE	26087	"Lapeer County"	FALSE
"494"	19820	47644	220	"Detroit-Warren-Livonia, MI"	"Warren-Troy-Farmington Hills, MI"	"Detroit-Warren-Flint, MI"	TRUE	26093	"Livingston County"	FALSE
"495"	19820	47644	220	"Detroit-Warren-Livonia, MI"	"Warren-Troy-Farmington Hills, MI"	"Detroit-Warren-Flint, MI"	TRUE	26099	"Macomb County"	TRUE
"496"	19820	47644	220	"Detroit-Warren-Livonia, MI"	"Warren-Troy-Farmington Hills, MI"	"Detroit-Warren-Flint, MI"	TRUE	26125	"Oakland County"	TRUE
"497"	19820	47644	220	"Detroit-Warren-Livonia, MI"	"Warren-Troy-Farmington Hills, MI"	"Detroit-Warren-Flint, MI"	TRUE	26147	"St. Clair County"	FALSE
"498"	19820	19804	220	"Detroit-Warren-Livonia, MI"	"Detroit-Livonia-Dearborn, MI"	"Detroit-Warren-Flint, MI"	TRUE	26163	"Wayne County"	TRUE
"499"	19860	NA	NA	"Dickinson, ND"	NA	NA	FALSE	38007	"Billings County"	FALSE
"500"	19860	NA	NA	"Dickinson, ND"	NA	NA	FALSE	38089	"Stark County"	TRUE
"501"	19900	NA	NA	"Dillon, SC"	NA	NA	FALSE	45033	"Dillon County"	TRUE
"502"	19940	NA	NA	"Dixon, IL"	NA	NA	FALSE	17103	"Lee County"	TRUE
"503"	19980	NA	NA	"Dodge City, KS"	NA	NA	FALSE	20057	"Ford County"	TRUE
"504"	20020	NA	222	"Dothan, AL"	NA	"Dothan-Enterprise-Ozark, AL"	TRUE	1061	"Geneva County"	FALSE
"505"	20020	NA	222	"Dothan, AL"	NA	"Dothan-Enterprise-Ozark, AL"	TRUE	1067	"Henry County"	FALSE
"506"	20020	NA	222	"Dothan, AL"	NA	"Dothan-Enterprise-Ozark, AL"	TRUE	1069	"Houston County"	TRUE
"507"	20060	NA	NA	"Douglas, GA"	NA	NA	FALSE	13003	"Atkinson County"	FALSE
"508"	20060	NA	NA	"Douglas, GA"	NA	NA	FALSE	13069	"Coffee County"	TRUE
"509"	20100	NA	NA	"Dover, DE"	NA	NA	TRUE	10001	"Kent County"	TRUE
"510"	20140	NA	NA	"Dublin, GA"	NA	NA	FALSE	13167	"Johnson County"	FALSE
"511"	20140	NA	NA	"Dublin, GA"	NA	NA	FALSE	13175	"Laurens County"	TRUE
"512"	20180	NA	NA	"DuBois, PA"	NA	NA	FALSE	42033	"Clearfield County"	TRUE
"513"	20220	NA	NA	"Dubuque, IA"	NA	NA	TRUE	19061	"Dubuque County"	TRUE
"514"	20260	NA	NA	"Duluth, MN-WI"	NA	NA	TRUE	27017	"Carlton County"	FALSE
"515"	20260	NA	NA	"Duluth, MN-WI"	NA	NA	TRUE	27137	"St. Louis County"	TRUE
"516"	20260	NA	NA	"Duluth, MN-WI"	NA	NA	TRUE	55031	"Douglas County"	TRUE
"517"	20300	NA	NA	"Dumas, TX"	NA	NA	FALSE	48341	"Moore County"	TRUE
"518"	20340	NA	NA	"Duncan, OK"	NA	NA	FALSE	40137	"Stephens County"	TRUE
"519"	20380	NA	450	"Dunn, NC"	NA	"Raleigh-Durham-Cary, NC"	FALSE	37085	"Harnett County"	TRUE
"520"	20420	NA	NA	"Durango, CO"	NA	NA	FALSE	8067	"La Plata County"	TRUE
"521"	20460	NA	NA	"Durant, OK"	NA	NA	FALSE	40013	"Bryan County"	TRUE
"522"	20500	NA	450	"Durham, NC"	NA	"Raleigh-Durham-Cary, NC"	TRUE	37037	"Chatham County"	FALSE
"523"	20500	NA	450	"Durham, NC"	NA	"Raleigh-Durham-Cary, NC"	TRUE	37063	"Durham County"	TRUE
"524"	20500	NA	450	"Durham, NC"	NA	"Raleigh-Durham-Cary, NC"	TRUE	37135	"Orange County"	TRUE
"525"	20500	NA	450	"Durham, NC"	NA	"Raleigh-Durham-Cary, NC"	TRUE	37145	"Person County"	FALSE
"526"	20540	NA	NA	"Dyersburg, TN"	NA	NA	FALSE	47045	"Dyer County"	TRUE
"527"	20580	NA	NA	"Eagle Pass, TX"	NA	NA	FALSE	48323	"Maverick County"	TRUE
"528"	20620	NA	566	"East Liverpool-Salem, OH"	NA	"Youngstown-Warren-East Liverpool, OH-PA"	FALSE	39029	"Columbiana County"	TRUE
"529"	20660	NA	NA	"Easton, MD"	NA	NA	FALSE	24041	"Talbot County"	TRUE
"530"	20700	NA	NA	"East Stroudsburg, PA"	NA	NA	FALSE	42089	"Monroe County"	TRUE
"531"	20740	NA	232	"Eau Claire, WI"	NA	"Eau Claire-Menomonie, WI"	TRUE	55017	"Chippewa County"	TRUE
"532"	20740	NA	232	"Eau Claire, WI"	NA	"Eau Claire-Menomonie, WI"	TRUE	55035	"Eau Claire County"	TRUE
"533"	20780	NA	NA	"Edwards, CO"	NA	NA	FALSE	8037	"Eagle County"	TRUE
"534"	20780	NA	NA	"Edwards, CO"	NA	NA	FALSE	8065	"Lake County"	FALSE
"535"	20820	NA	NA	"Effingham, IL"	NA	NA	FALSE	17049	"Effingham County"	TRUE
"536"	20900	NA	NA	"El Campo, TX"	NA	NA	FALSE	48481	"Wharton County"	TRUE
"537"	20940	NA	NA	"El Centro, CA"	NA	NA	TRUE	6025	"Imperial County"	TRUE
"538"	20980	NA	NA	"El Dorado, AR"	NA	NA	FALSE	5139	"Union County"	TRUE
"539"	21020	NA	NA	"Elizabeth City, NC"	NA	NA	FALSE	37029	"Camden County"	FALSE
"540"	21020	NA	NA	"Elizabeth City, NC"	NA	NA	FALSE	37139	"Pasquotank County"	TRUE
"541"	21020	NA	NA	"Elizabeth City, NC"	NA	NA	FALSE	37143	"Perquimans County"	FALSE
"542"	21060	NA	350	"Elizabethtown, KY"	NA	"Louisville/Jefferson County--Elizabethtown--Scottsburg, KY-IN"	TRUE	21093	"Hardin County"	TRUE
"543"	21060	NA	350	"Elizabethtown, KY"	NA	"Louisville/Jefferson County--Elizabethtown--Scottsburg, KY-IN"	TRUE	21123	"Larue County"	FALSE
"544"	21120	NA	NA	"Elk City, OK"	NA	NA	FALSE	40009	"Beckham County"	TRUE
"545"	21140	NA	515	"Elkhart-Goshen, IN"	NA	"South Bend-Elkhart-Mishawaka, IN-MI"	TRUE	18039	"Elkhart County"	TRUE
"546"	21220	NA	NA	"Elko, NV"	NA	NA	FALSE	32007	"Elko County"	TRUE
"547"	21220	NA	NA	"Elko, NV"	NA	NA	FALSE	32011	"Eureka County"	FALSE
"548"	21260	NA	NA	"Ellensburg, WA"	NA	NA	FALSE	53037	"Kittitas County"	TRUE
"549"	21300	NA	NA	"Elmira, NY"	NA	NA	TRUE	36015	"Chemung County"	TRUE
"550"	21340	NA	NA	"El Paso, TX"	NA	NA	TRUE	48141	"El Paso County"	TRUE
"551"	21380	NA	NA	"Emporia, KS"	NA	NA	FALSE	20017	"Chase County"	FALSE
"552"	21380	NA	NA	"Emporia, KS"	NA	NA	FALSE	20111	"Lyon County"	TRUE
"553"	21420	NA	NA	"Enid, OK"	NA	NA	FALSE	40047	"Garfield County"	TRUE
"554"	21460	NA	222	"Enterprise-Ozark, AL"	NA	"Dothan-Enterprise-Ozark, AL"	FALSE	1031	"Coffee County"	TRUE
"555"	21460	NA	222	"Enterprise-Ozark, AL"	NA	"Dothan-Enterprise-Ozark, AL"	FALSE	1045	"Dale County"	TRUE
"556"	21500	NA	NA	"Erie, PA"	NA	NA	TRUE	42049	"Erie County"	TRUE
"557"	21540	NA	NA	"Escanaba, MI"	NA	NA	FALSE	26041	"Delta County"	TRUE
"558"	21580	NA	492	"Espanola, NM"	NA	"Santa Fe-Espanola, NM"	FALSE	35039	"Rio Arriba County"	TRUE
"559"	21640	NA	NA	"Eufaula, AL-GA"	NA	NA	FALSE	1005	"Barbour County"	TRUE
"560"	21640	NA	NA	"Eufaula, AL-GA"	NA	NA	FALSE	13239	"Quitman County"	FALSE
"561"	21660	NA	NA	"Eugene-Springfield, OR"	NA	NA	TRUE	41039	"Lane County"	TRUE
"562"	21700	NA	NA	"Eureka-Arcata-Fortuna, CA"	NA	NA	FALSE	6023	"Humboldt County"	TRUE
"563"	21740	NA	NA	"Evanston, WY"	NA	NA	FALSE	56041	"Uinta County"	TRUE
"564"	21780	NA	NA	"Evansville, IN-KY"	NA	NA	TRUE	18051	"Gibson County"	FALSE
"565"	21780	NA	NA	"Evansville, IN-KY"	NA	NA	TRUE	18129	"Posey County"	FALSE
"566"	21780	NA	NA	"Evansville, IN-KY"	NA	NA	TRUE	18163	"Vanderburgh County"	TRUE
"567"	21780	NA	NA	"Evansville, IN-KY"	NA	NA	TRUE	18173	"Warrick County"	TRUE
"568"	21780	NA	NA	"Evansville, IN-KY"	NA	NA	TRUE	21101	"Henderson County"	TRUE
"569"	21780	NA	NA	"Evansville, IN-KY"	NA	NA	TRUE	21233	"Webster County"	FALSE
"570"	21820	NA	NA	"Fairbanks, AK"	NA	NA	TRUE	2090	"Fairbanks North Star Borough"	TRUE
"571"	21860	NA	NA	"Fairmont, MN"	NA	NA	FALSE	27091	"Martin County"	TRUE
"572"	21900	NA	242	"Fairmont, WV"	NA	"Fairmont-Clarksburg, WV"	FALSE	54049	"Marion County"	TRUE
"573"	21940	NA	490	"Fajardo, PR"	NA	"San Juan-Caguas-Fajardo, PR"	TRUE	72037	"Ceiba Municipio"	TRUE
"574"	21940	NA	490	"Fajardo, PR"	NA	"San Juan-Caguas-Fajardo, PR"	TRUE	72053	"Fajardo Municipio"	TRUE
"575"	21940	NA	490	"Fajardo, PR"	NA	"San Juan-Caguas-Fajardo, PR"	TRUE	72089	"Luquillo Municipio"	TRUE
"576"	21980	NA	NA	"Fallon, NV"	NA	NA	FALSE	32001	"Churchill County"	TRUE
"577"	22020	NA	244	"Fargo, ND-MN"	NA	"Fargo-Wahpeton, ND-MN"	TRUE	27027	"Clay County"	TRUE
"578"	22020	NA	244	"Fargo, ND-MN"	NA	"Fargo-Wahpeton, ND-MN"	TRUE	38017	"Cass County"	TRUE
"579"	22060	NA	378	"Faribault-Northfield, MN"	NA	"Minneapolis-St. Paul-St. Cloud, MN-WI"	FALSE	27131	"Rice County"	TRUE
"580"	22100	NA	476	"Farmington, MO"	NA	"St. Louis-St. Charles-Farmington, MO-IL"	FALSE	29187	"St. Francois County"	TRUE
"581"	22140	NA	NA	"Farmington, NM"	NA	NA	TRUE	35045	"San Juan County"	TRUE
"582"	22180	NA	NA	"Fayetteville, NC"	NA	NA	TRUE	37051	"Cumberland County"	TRUE
"583"	22180	NA	NA	"Fayetteville, NC"	NA	NA	TRUE	37093	"Hoke County"	TRUE
"584"	22220	NA	NA	"Fayetteville-Springdale-Rogers, AR-MO"	NA	NA	TRUE	5007	"Benton County"	TRUE
"585"	22220	NA	NA	"Fayetteville-Springdale-Rogers, AR-MO"	NA	NA	TRUE	5087	"Madison County"	FALSE
"586"	22220	NA	NA	"Fayetteville-Springdale-Rogers, AR-MO"	NA	NA	TRUE	5143	"Washington County"	TRUE
"587"	22220	NA	NA	"Fayetteville-Springdale-Rogers, AR-MO"	NA	NA	TRUE	29119	"McDonald County"	FALSE
"588"	22260	NA	NA	"Fergus Falls, MN"	NA	NA	FALSE	27111	"Otter Tail County"	TRUE
"589"	22280	NA	456	"Fernley, NV"	NA	"Reno-Sparks-Fernley, NV"	FALSE	32019	"Lyon County"	TRUE
"590"	22300	NA	248	"Findlay, OH"	NA	"Findlay-Tiffin, OH"	FALSE	39063	"Hancock County"	TRUE
"591"	22340	NA	NA	"Fitzgerald, GA"	NA	NA	FALSE	13017	"Ben Hill County"	TRUE
"592"	22340	NA	NA	"Fitzgerald, GA"	NA	NA	FALSE	13155	"Irwin County"	FALSE
"593"	22380	NA	NA	"Flagstaff, AZ"	NA	NA	TRUE	4005	"Coconino County"	TRUE
"594"	22420	NA	220	"Flint, MI"	NA	"Detroit-Warren-Flint, MI"	TRUE	26049	"Genesee County"	TRUE
"595"	22500	NA	NA	"Florence, SC"	NA	NA	TRUE	45031	"Darlington County"	FALSE
"596"	22500	NA	NA	"Florence, SC"	NA	NA	TRUE	45041	"Florence County"	TRUE
"597"	22520	NA	NA	"Florence-Muscle Shoals, AL"	NA	NA	TRUE	1033	"Colbert County"	TRUE
"598"	22520	NA	NA	"Florence-Muscle Shoals, AL"	NA	NA	TRUE	1077	"Lauderdale County"	TRUE
"599"	22540	NA	252	"Fond du Lac, WI"	NA	"Fond du Lac-Beaver Dam, WI"	TRUE	55039	"Fond du Lac County"	TRUE
"600"	22580	NA	NA	"Forest City, NC"	NA	NA	FALSE	37161	"Rutherford County"	TRUE
"601"	22620	NA	NA	"Forrest City, AR"	NA	NA	FALSE	5123	"St. Francis County"	TRUE
"602"	22660	NA	NA	"Fort Collins-Loveland, CO"	NA	NA	TRUE	8069	"Larimer County"	TRUE
"603"	22700	NA	NA	"Fort Dodge, IA"	NA	NA	FALSE	19187	"Webster County"	TRUE
"604"	22780	NA	NA	"Fort Leonard Wood, MO"	NA	NA	FALSE	29169	"Pulaski County"	TRUE
"605"	22800	NA	NA	"Fort Madison-Keokuk, IA-MO"	NA	NA	FALSE	19111	"Lee County"	TRUE
"606"	22800	NA	NA	"Fort Madison-Keokuk, IA-MO"	NA	NA	FALSE	29045	"Clark County"	FALSE
"607"	22820	NA	NA	"Fort Morgan, CO"	NA	NA	FALSE	8087	"Morgan County"	TRUE
"608"	22840	NA	NA	"Fort Payne, AL"	NA	NA	FALSE	1049	"DeKalb County"	TRUE
"609"	22860	NA	256	"Fort Polk South, LA"	NA	"Fort Polk South-De Ridder, LA"	FALSE	22115	"Vernon Parish"	TRUE
"610"	22900	NA	NA	"Fort Smith, AR-OK"	NA	NA	TRUE	5033	"Crawford County"	TRUE
"611"	22900	NA	NA	"Fort Smith, AR-OK"	NA	NA	TRUE	5047	"Franklin County"	FALSE
"612"	22900	NA	NA	"Fort Smith, AR-OK"	NA	NA	TRUE	5131	"Sebastian County"	TRUE
"613"	22900	NA	NA	"Fort Smith, AR-OK"	NA	NA	TRUE	40079	"Le Flore County"	FALSE
"614"	22900	NA	NA	"Fort Smith, AR-OK"	NA	NA	TRUE	40135	"Sequoyah County"	FALSE
"615"	22980	NA	356	"Fort Valley, GA"	NA	"Macon-Warner Robins-Fort Valley, GA"	FALSE	13225	"Peach County"	TRUE
"616"	23020	NA	NA	"Fort Walton Beach-Crestview-Destin, FL"	NA	NA	TRUE	12091	"Okaloosa County"	TRUE
"617"	23060	NA	258	"Fort Wayne, IN"	NA	"Fort Wayne-Huntington-Auburn, IN"	TRUE	18003	"Allen County"	TRUE
"618"	23060	NA	258	"Fort Wayne, IN"	NA	"Fort Wayne-Huntington-Auburn, IN"	TRUE	18179	"Wells County"	FALSE
"619"	23060	NA	258	"Fort Wayne, IN"	NA	"Fort Wayne-Huntington-Auburn, IN"	TRUE	18183	"Whitley County"	FALSE
"620"	23140	NA	320	"Frankfort, IN"	NA	"Lafayette-Frankfort, IN"	FALSE	18023	"Clinton County"	TRUE
"621"	23180	NA	336	"Frankfort, KY"	NA	"Lexington-Fayette--Frankfort--Richmond, KY"	FALSE	21005	"Anderson County"	FALSE
"622"	23180	NA	336	"Frankfort, KY"	NA	"Lexington-Fayette--Frankfort--Richmond, KY"	FALSE	21073	"Franklin County"	TRUE
"623"	23240	NA	NA	"Fredericksburg, TX"	NA	NA	FALSE	48171	"Gillespie County"	TRUE
"624"	23300	NA	466	"Freeport, IL"	NA	"Rockford-Freeport-Rochelle, IL"	FALSE	17177	"Stephenson County"	TRUE
"625"	23340	NA	420	"Fremont, NE"	NA	"Omaha-Council Bluffs-Fremont, NE-IA"	FALSE	31053	"Dodge County"	TRUE
"626"	23380	NA	534	"Fremont, OH"	NA	"Toledo-Fremont, OH"	FALSE	39143	"Sandusky County"	TRUE
"627"	23420	NA	260	"Fresno, CA"	NA	"Fresno-Madera, CA"	TRUE	6019	"Fresno County"	TRUE
"628"	23460	NA	NA	"Gadsden, AL"	NA	NA	TRUE	1055	"Etowah County"	TRUE
"629"	23500	NA	273	"Gaffney, SC"	NA	"Greenville-Spartanburg-Anderson, SC"	FALSE	45021	"Cherokee County"	TRUE
"630"	23540	NA	NA	"Gainesville, FL"	NA	NA	TRUE	12001	"Alachua County"	TRUE
"631"	23540	NA	NA	"Gainesville, FL"	NA	NA	TRUE	12041	"Gilchrist County"	FALSE
"632"	23580	NA	122	"Gainesville, GA"	NA	"Atlanta-Sandy Springs-Gainesville, GA-AL"	TRUE	13139	"Hall County"	TRUE
"633"	23620	NA	206	"Gainesville, TX"	NA	"Dallas-Fort Worth, TX"	FALSE	48097	"Cooke County"	TRUE
"634"	23660	NA	NA	"Galesburg, IL"	NA	NA	FALSE	17095	"Knox County"	TRUE
"635"	23660	NA	NA	"Galesburg, IL"	NA	NA	FALSE	17187	"Warren County"	FALSE
"636"	23700	NA	NA	"Gallup, NM"	NA	NA	FALSE	35031	"McKinley County"	TRUE
"637"	23780	NA	NA	"Garden City, KS"	NA	NA	FALSE	20055	"Finney County"	TRUE
"638"	23820	NA	472	"Gardnerville Ranchos, NV"	NA	"Sacramento--Arden-Arcade--Yuba City, CA-NV"	FALSE	32005	"Douglas County"	TRUE
"639"	23860	NA	396	"Georgetown, SC"	NA	"Myrtle Beach-Conway-Georgetown, SC"	FALSE	45043	"Georgetown County"	TRUE
"640"	23900	NA	564	"Gettysburg, PA"	NA	"York-Hanover-Gettysburg, PA"	FALSE	42001	"Adams County"	TRUE
"641"	23940	NA	NA	"Gillette, WY"	NA	NA	FALSE	56005	"Campbell County"	TRUE
"642"	23980	NA	NA	"Glasgow, KY"	NA	NA	FALSE	21009	"Barren County"	TRUE
"643"	23980	NA	NA	"Glasgow, KY"	NA	NA	FALSE	21169	"Metcalfe County"	FALSE
"644"	24020	NA	104	"Glens Falls, NY"	NA	"Albany-Schenectady-Amsterdam, NY"	TRUE	36113	"Warren County"	TRUE
"645"	24020	NA	104	"Glens Falls, NY"	NA	"Albany-Schenectady-Amsterdam, NY"	TRUE	36115	"Washington County"	TRUE
"646"	24100	NA	104	"Gloversville, NY"	NA	"Albany-Schenectady-Amsterdam, NY"	FALSE	36035	"Fulton County"	TRUE
"647"	24140	NA	NA	"Goldsboro, NC"	NA	NA	TRUE	37191	"Wayne County"	TRUE
"648"	24180	NA	206	"Granbury, TX"	NA	"Dallas-Fort Worth, TX"	FALSE	48221	"Hood County"	TRUE
"649"	24180	NA	206	"Granbury, TX"	NA	"Dallas-Fort Worth, TX"	FALSE	48425	"Somervell County"	FALSE
"650"	24220	NA	NA	"Grand Forks, ND-MN"	NA	NA	TRUE	27119	"Polk County"	TRUE
"651"	24220	NA	NA	"Grand Forks, ND-MN"	NA	NA	TRUE	38035	"Grand Forks County"	TRUE
"652"	24260	NA	NA	"Grand Island, NE"	NA	NA	FALSE	31079	"Hall County"	TRUE
"653"	24260	NA	NA	"Grand Island, NE"	NA	NA	FALSE	31093	"Howard County"	FALSE
"654"	24260	NA	NA	"Grand Island, NE"	NA	NA	FALSE	31121	"Merrick County"	FALSE
"655"	24300	NA	NA	"Grand Junction, CO"	NA	NA	TRUE	8077	"Mesa County"	TRUE
"656"	24340	NA	266	"Grand Rapids-Wyoming, MI"	NA	"Grand Rapids-Muskegon-Holland, MI"	TRUE	26015	"Barry County"	FALSE
"657"	24340	NA	266	"Grand Rapids-Wyoming, MI"	NA	"Grand Rapids-Muskegon-Holland, MI"	TRUE	26067	"Ionia County"	FALSE
"658"	24340	NA	266	"Grand Rapids-Wyoming, MI"	NA	"Grand Rapids-Muskegon-Holland, MI"	TRUE	26081	"Kent County"	TRUE
"659"	24340	NA	266	"Grand Rapids-Wyoming, MI"	NA	"Grand Rapids-Muskegon-Holland, MI"	TRUE	26123	"Newaygo County"	FALSE
"660"	24380	NA	NA	"Grants, NM"	NA	NA	FALSE	35006	"Cibola County"	TRUE
"661"	24420	NA	NA	"Grants Pass, OR"	NA	NA	FALSE	41033	"Josephine County"	TRUE
"662"	24460	NA	NA	"Great Bend, KS"	NA	NA	FALSE	20009	"Barton County"	TRUE
"663"	24500	NA	NA	"Great Falls, MT"	NA	NA	TRUE	30013	"Cascade County"	TRUE
"664"	24540	NA	216	"Greeley, CO"	NA	"Denver-Aurora-Boulder, CO"	TRUE	8123	"Weld County"	TRUE
"665"	24580	NA	NA	"Green Bay, WI"	NA	NA	TRUE	55009	"Brown County"	TRUE
"666"	24580	NA	NA	"Green Bay, WI"	NA	NA	TRUE	55061	"Kewaunee County"	FALSE
"667"	24580	NA	NA	"Green Bay, WI"	NA	NA	TRUE	55083	"Oconto County"	FALSE
"668"	24620	NA	NA	"Greeneville, TN"	NA	NA	FALSE	47059	"Greene County"	TRUE
"669"	24660	NA	268	"Greensboro-High Point, NC"	NA	"Greensboro--Winston-Salem--High Point, NC"	TRUE	37081	"Guilford County"	TRUE
"670"	24660	NA	268	"Greensboro-High Point, NC"	NA	"Greensboro--Winston-Salem--High Point, NC"	TRUE	37151	"Randolph County"	FALSE
"671"	24660	NA	268	"Greensboro-High Point, NC"	NA	"Greensboro--Winston-Salem--High Point, NC"	TRUE	37157	"Rockingham County"	FALSE
"672"	24700	NA	NA	"Greensburg, IN"	NA	NA	FALSE	18031	"Decatur County"	TRUE
"673"	24740	NA	NA	"Greenville, MS"	NA	NA	FALSE	28151	"Washington County"	TRUE
"674"	24780	NA	NA	"Greenville, NC"	NA	NA	TRUE	37079	"Greene County"	FALSE
"675"	24780	NA	NA	"Greenville, NC"	NA	NA	TRUE	37147	"Pitt County"	TRUE
"676"	24820	NA	212	"Greenville, OH"	NA	"Dayton-Springfield-Greenville, OH"	FALSE	39037	"Darke County"	TRUE
"677"	24860	NA	273	"Greenville-Mauldin-Easley, SC"	NA	"Greenville-Spartanburg-Anderson, SC"	TRUE	45045	"Greenville County"	TRUE
"678"	24860	NA	273	"Greenville-Mauldin-Easley, SC"	NA	"Greenville-Spartanburg-Anderson, SC"	TRUE	45059	"Laurens County"	FALSE
"679"	24860	NA	273	"Greenville-Mauldin-Easley, SC"	NA	"Greenville-Spartanburg-Anderson, SC"	TRUE	45077	"Pickens County"	TRUE
"680"	24900	NA	NA	"Greenwood, MS"	NA	NA	FALSE	28015	"Carroll County"	FALSE
"681"	24900	NA	NA	"Greenwood, MS"	NA	NA	FALSE	28083	"Leflore County"	TRUE
"682"	24940	NA	NA	"Greenwood, SC"	NA	NA	FALSE	45047	"Greenwood County"	TRUE
"683"	24980	NA	NA	"Grenada, MS"	NA	NA	FALSE	28043	"Grenada County"	TRUE
"684"	25020	NA	NA	"Guayama, PR"	NA	NA	TRUE	72015	"Arroyo Municipio"	TRUE
"685"	25020	NA	NA	"Guayama, PR"	NA	NA	TRUE	72057	"Guayama Municipio"	TRUE
"686"	25020	NA	NA	"Guayama, PR"	NA	NA	TRUE	72109	"Patillas Municipio"	TRUE
"687"	25060	NA	274	"Gulfport-Biloxi, MS"	NA	"Gulfport-Biloxi-Pascagoula, MS"	TRUE	28045	"Hancock County"	TRUE
"688"	25060	NA	274	"Gulfport-Biloxi, MS"	NA	"Gulfport-Biloxi-Pascagoula, MS"	TRUE	28047	"Harrison County"	TRUE
"689"	25060	NA	274	"Gulfport-Biloxi, MS"	NA	"Gulfport-Biloxi-Pascagoula, MS"	TRUE	28131	"Stone County"	FALSE
"690"	25100	NA	NA	"Guymon, OK"	NA	NA	FALSE	40139	"Texas County"	TRUE
"691"	25180	NA	NA	"Hagerstown-Martinsburg, MD-WV"	NA	NA	TRUE	24043	"Washington County"	TRUE
"692"	25180	NA	NA	"Hagerstown-Martinsburg, MD-WV"	NA	NA	TRUE	54003	"Berkeley County"	TRUE
"693"	25180	NA	NA	"Hagerstown-Martinsburg, MD-WV"	NA	NA	TRUE	54065	"Morgan County"	FALSE
"694"	25220	NA	NA	"Hammond, LA"	NA	NA	FALSE	22105	"Tangipahoa Parish"	TRUE
"695"	25260	NA	NA	"Hanford-Corcoran, CA"	NA	NA	TRUE	6031	"Kings County"	TRUE
"696"	25300	NA	NA	"Hannibal, MO"	NA	NA	FALSE	29127	"Marion County"	TRUE
