"necta"	"nectad"	"cnecta"	"necta_name"	"nectad_name"	"cnecta_name"	"is_metro"	"fips_mcd"	"component_name"
"138"	71650	71654	715	"Boston-Cambridge-Quincy, MA-NH"	"Boston-Cambridge-Quincy, MA"	"Boston-Worcester-Manchester, MA-NH-CT-ME"	TRUE	2500921850	"Essex town"
"139"	71650	73604	715	"Boston-Cambridge-Quincy, MA-NH"	"Haverhill-North Andover-Amesbury, MA-NH"	"Boston-Worcester-Manchester, MA-NH-CT-ME"	TRUE	2500925625	"Georgetown town"
"140"	71650	71654	715	"Boston-Cambridge-Quincy, MA-NH"	"Boston-Cambridge-Quincy, MA"	"Boston-Worcester-Manchester, MA-NH-CT-ME"	TRUE	2500926150	"Gloucester city"
"141"	71650	73604	715	"Boston-Cambridge-Quincy, MA-NH"	"Haverhill-North Andover-Amesbury, MA-NH"	"Boston-Worcester-Manchester, MA-NH-CT-ME"	TRUE	2500927620	"Groveland town"
"142"	71650	71654	715	"Boston-Cambridge-Quincy, MA-NH"	"Boston-Cambridge-Quincy, MA"	"Boston-Worcester-Manchester, MA-NH-CT-ME"	TRUE	2500927900	"Hamilton town"
"143"	71650	73604	715	"Boston-Cambridge-Quincy, MA-NH"	"Haverhill-North Andover-Amesbury, MA-NH"	"Boston-Worcester-Manchester, MA-NH-CT-ME"	TRUE	2500929405	"Haverhill city"
"144"	71650	71654	715	"Boston-Cambridge-Quincy, MA-NH"	"Boston-Cambridge-Quincy, MA"	"Boston-Worcester-Manchester, MA-NH-CT-ME"	TRUE	2500932310	"Ipswich town"
"145"	71650	74204	715	"Boston-Cambridge-Quincy, MA-NH"	"Lawrence-Methuen-Salem, MA-NH"	"Boston-Worcester-Manchester, MA-NH-CT-ME"	TRUE	2500934550	"Lawrence city"
"146"	71650	76524	715	"Boston-Cambridge-Quincy, MA-NH"	"Peabody, MA"	"Boston-Worcester-Manchester, MA-NH-CT-ME"	TRUE	2500937490	"Lynn city"
"147"	71650	71654	715	"Boston-Cambridge-Quincy, MA-NH"	"Boston-Cambridge-Quincy, MA"	"Boston-Worcester-Manchester, MA-NH-CT-ME"	TRUE	2500937560	"Lynnfield town"
"148"	71650	71654	715	"Boston-Cambridge-Quincy, MA-NH"	"Boston-Cambridge-Quincy, MA"	"Boston-Worcester-Manchester, MA-NH-CT-ME"	TRUE	2500937995	"Manchester-by-the-Sea town"
"149"	71650	76524	715	"Boston-Cambridge-Quincy, MA-NH"	"Peabody, MA"	"Boston-Worcester-Manchester, MA-NH-CT-ME"	TRUE	2500938400	"Marblehead town"
"150"	71650	73604	715	"Boston-Cambridge-Quincy, MA-NH"	"Haverhill-North Andover-Amesbury, MA-NH"	"Boston-Worcester-Manchester, MA-NH-CT-ME"	TRUE	2500940430	"Merrimac town"
"151"	71650	74204	715	"Boston-Cambridge-Quincy, MA-NH"	"Lawrence-Methuen-Salem, MA-NH"	"Boston-Worcester-Manchester, MA-NH-CT-ME"	TRUE	2500940710	"Methuen city"
"152"	71650	71654	715	"Boston-Cambridge-Quincy, MA-NH"	"Boston-Cambridge-Quincy, MA"	"Boston-Worcester-Manchester, MA-NH-CT-ME"	TRUE	2500941095	"Middleton town"
"153"	71650	76524	715	"Boston-Cambridge-Quincy, MA-NH"	"Peabody, MA"	"Boston-Worcester-Manchester, MA-NH-CT-ME"	TRUE	2500943580	"Nahant town"
"154"	71650	71654	715	"Boston-Cambridge-Quincy, MA-NH"	"Boston-Cambridge-Quincy, MA"	"Boston-Worcester-Manchester, MA-NH-CT-ME"	TRUE	2500945175	"Newbury town"
"155"	71650	71654	715	"Boston-Cambridge-Quincy, MA-NH"	"Boston-Cambridge-Quincy, MA"	"Boston-Worcester-Manchester, MA-NH-CT-ME"	TRUE	2500945245	"Newburyport city"
"156"	71650	73604	715	"Boston-Cambridge-Quincy, MA-NH"	"Haverhill-North Andover-Amesbury, MA-NH"	"Boston-Worcester-Manchester, MA-NH-CT-ME"	TRUE	2500946365	"North Andover town"
"157"	71650	76524	715	"Boston-Cambridge-Quincy, MA-NH"	"Peabody, MA"	"Boston-Worcester-Manchester, MA-NH-CT-ME"	TRUE	2500952490	"Peabody city"
"158"	71650	71654	715	"Boston-Cambridge-Quincy, MA-NH"	"Boston-Cambridge-Quincy, MA"	"Boston-Worcester-Manchester, MA-NH-CT-ME"	TRUE	2500957880	"Rockport town"
"159"	71650	71654	715	"Boston-Cambridge-Quincy, MA-NH"	"Boston-Cambridge-Quincy, MA"	"Boston-Worcester-Manchester, MA-NH-CT-ME"	TRUE	2500958405	"Rowley town"
"160"	71650	76524	715	"Boston-Cambridge-Quincy, MA-NH"	"Peabody, MA"	"Boston-Worcester-Manchester, MA-NH-CT-ME"	TRUE	2500959105	"Salem city"
