"cbsa"	"md"	"csa"	"cbsa_name"	"md_name"	"csa_name"	"is_metro"	"fips"	"component_name"	"is_central"
"30"	10580	NA	104	"Albany-Schenectady-Troy, NY"	NA	"Albany-Schenectady, NY"	TRUE	36093	"Schenectady County"	TRUE
"31"	10580	NA	104	"Albany-Schenectady-Troy, NY"	NA	"Albany-Schenectady, NY"	TRUE	36095	"Schoharie County"	FALSE
"32"	10620	NA	172	"Albemarle, NC"	NA	"Charlotte-Concord, NC-SC"	FALSE	37167	"Stanly County"	TRUE
"33"	10660	NA	NA	"Albert Lea, MN"	NA	NA	FALSE	27047	"Freeborn County"	TRUE
"34"	10700	NA	290	"Albertville, AL"	NA	"Huntsville-Decatur-Albertville, AL"	FALSE	1095	"Marshall County"	TRUE
"35"	10740	NA	106	"Albuquerque, NM"	NA	"Albuquerque-Santa Fe-Las Vegas, NM"	TRUE	35001	"Bernalillo County"	TRUE
"36"	10740	NA	106	"Albuquerque, NM"	NA	"Albuquerque-Santa Fe-Las Vegas, NM"	TRUE	35043	"Sandoval County"	TRUE
"37"	10740	NA	106	"Albuquerque, NM"	NA	"Albuquerque-Santa Fe-Las Vegas, NM"	TRUE	35057	"Torrance County"	FALSE
"38"	10740	NA	106	"Albuquerque, NM"	NA	"Albuquerque-Santa Fe-Las Vegas, NM"	TRUE	35061	"Valencia County"	FALSE
"39"	10760	NA	142	"Alexander City, AL"	NA	"Birmingham-Hoover-Talladega, AL"	FALSE	1123	"Tallapoosa County"	TRUE
"40"	10780	NA	NA	"Alexandria, LA"	NA	NA	TRUE	22043	"Grant Parish"	FALSE
"41"	10780	NA	NA	"Alexandria, LA"	NA	NA	TRUE	22079	"Rapides Parish"	TRUE
"42"	10820	NA	NA	"Alexandria, MN"	NA	NA	FALSE	27041	"Douglas County"	TRUE
"43"	10860	NA	204	"Alice, TX"	NA	"Corpus Christi-Kingsville-Alice, TX"	FALSE	48249	"Jim Wells County"	TRUE
"44"	10900	NA	408	"Allentown-Bethlehem-Easton, PA-NJ"	NA	"New York-Newark, NY-NJ-CT-PA"	TRUE	34041	"Warren County"	TRUE
"45"	10900	NA	408	"Allentown-Bethlehem-Easton, PA-NJ"	NA	"New York-Newark, NY-NJ-CT-PA"	TRUE	42025	"Carbon County"	TRUE
"46"	10900	NA	408	"Allentown-Bethlehem-Easton, PA-NJ"	NA	"New York-Newark, NY-NJ-CT-PA"	TRUE	42077	"Lehigh County"	TRUE
"47"	10900	NA	408	"Allentown-Bethlehem-Easton, PA-NJ"	NA	"New York-Newark, NY-NJ-CT-PA"	TRUE	42095	"Northampton County"	TRUE
"48"	10940	NA	394	"Alma, MI"	NA	"Mount Pleasant-Alma, MI"	FALSE	26057	"Gratiot County"	TRUE
"49"	10980	NA	NA	"Alpena, MI"	NA	NA	FALSE	26007	"Alpena County"	TRUE
"50"	11020	NA	NA	"Altoona, PA"	NA	NA	TRUE	42013	"Blair County"	TRUE
"51"	11060	NA	NA	"Altus, OK"	NA	NA	FALSE	40065	"Jackson County"	TRUE
"52"	11100	NA	108	"Amarillo, TX"	NA	"Amarillo-Borger, TX"	TRUE	48011	"Armstrong County"	FALSE
"53"	11100	NA	108	"Amarillo, TX"	NA	"Amarillo-Borger, TX"	TRUE	48065	"Carson County"	FALSE
"54"	11100	NA	108	"Amarillo, TX"	NA	"Amarillo-Borger, TX"	TRUE	48359	"Oldham County"	FALSE
"55"	11100	NA	108	"Amarillo, TX"	NA	"Amarillo-Borger, TX"	TRUE	48375	"Potter County"	TRUE
"56"	11100	NA	108	"Amarillo, TX"	NA	"Amarillo-Borger, TX"	TRUE	48381	"Randall County"	TRUE
"57"	11140	NA	NA	"Americus, GA"	NA	NA	FALSE	13249	"Schley County"	FALSE
"58"	11140	NA	NA	"Americus, GA"	NA	NA	FALSE	13261	"Sumter County"	TRUE
"59"	11180	NA	218	"Ames, IA"	NA	"Des Moines-Ames-West Des Moines, IA"	TRUE	19169	"Story County"	TRUE
"60"	11220	NA	104	"Amsterdam, NY"	NA	"Albany-Schenectady, NY"	FALSE	36057	"Montgomery County"	TRUE
"61"	11260	NA	NA	"Anchorage, AK"	NA	NA	TRUE	2020	"Anchorage Municipality"	TRUE
"62"	11260	NA	NA	"Anchorage, AK"	NA	NA	TRUE	2170	"Matanuska-Susitna Borough"	FALSE
"63"	11380	NA	NA	"Andrews, TX"	NA	NA	FALSE	48003	"Andrews County"	TRUE
"64"	11420	NA	258	"Angola, IN"	NA	"Fort Wayne-Huntington-Auburn, IN"	FALSE	18151	"Steuben County"	TRUE
"65"	11460	NA	220	"Ann Arbor, MI"	NA	"Detroit-Warren-Ann Arbor, MI"	TRUE	26161	"Washtenaw County"	TRUE
"66"	11500	NA	NA	"Anniston-Oxford-Jacksonville, AL"	NA	NA	TRUE	1015	"Calhoun County"	TRUE
"67"	11540	NA	118	"Appleton, WI"	NA	"Appleton-Oshkosh-Neenah, WI"	TRUE	55015	"Calumet County"	TRUE
"68"	11540	NA	118	"Appleton, WI"	NA	"Appleton-Oshkosh-Neenah, WI"	TRUE	55087	"Outagamie County"	TRUE
"69"	11580	NA	412	"Arcadia, FL"	NA	"North Port-Sarasota, FL"	FALSE	12027	"DeSoto County"	TRUE
"70"	11620	NA	NA	"Ardmore, OK"	NA	NA	FALSE	40019	"Carter County"	TRUE
"71"	11640	NA	490	"Arecibo, PR"	NA	"San Juan-Carolina, PR"	TRUE	72013	"Arecibo Municipio"	TRUE
"72"	11640	NA	490	"Arecibo, PR"	NA	"San Juan-Carolina, PR"	TRUE	72027	"Camuy Municipio"	TRUE
"73"	11640	NA	490	"Arecibo, PR"	NA	"San Juan-Carolina, PR"	TRUE	72065	"Hatillo Municipio"	TRUE
"74"	11640	NA	490	"Arecibo, PR"	NA	"San Juan-Carolina, PR"	TRUE	72115	"Quebradillas Municipio"	TRUE
"75"	11660	NA	NA	"Arkadelphia, AR"	NA	NA	FALSE	5019	"Clark County"	TRUE
"76"	11680	NA	556	"Arkansas City-Winfield, KS"	NA	"Wichita-Arkansas City-Winfield, KS"	FALSE	20035	"Cowley County"	TRUE
"77"	11700	NA	120	"Asheville, NC"	NA	"Asheville-Brevard, NC"	TRUE	37021	"Buncombe County"	TRUE
"78"	11700	NA	120	"Asheville, NC"	NA	"Asheville-Brevard, NC"	TRUE	37087	"Haywood County"	TRUE
"79"	11700	NA	120	"Asheville, NC"	NA	"Asheville-Brevard, NC"	TRUE	37089	"Henderson County"	TRUE
"80"	11700	NA	120	"Asheville, NC"	NA	"Asheville-Brevard, NC"	TRUE	37115	"Madison County"	FALSE
"81"	11740	NA	360	"Ashland, OH"	NA	"Mansfield-Ashland-Bucyrus, OH"	FALSE	39005	"Ashland County"	TRUE
"82"	11780	NA	184	"Ashtabula, OH"	NA	"Cleveland-Akron-Canton, OH"	FALSE	39007	"Ashtabula County"	TRUE
"83"	11820	NA	NA	"Astoria, OR"	NA	NA	FALSE	41007	"Clatsop County"	TRUE
"84"	11860	NA	312	"Atchison, KS"	NA	"Kansas City-Overland Park-Kansas City, MO-KS"	FALSE	20005	"Atchison County"	TRUE
"85"	11900	NA	NA	"Athens, OH"	NA	NA	FALSE	39009	"Athens County"	TRUE
"86"	11940	NA	174	"Athens, TN"	NA	"Chattanooga-Cleveland-Dalton, TN-GA-AL"	FALSE	47107	"McMinn County"	TRUE
"87"	11980	NA	206	"Athens, TX"	NA	"Dallas-Fort Worth, TX-OK"	FALSE	48213	"Henderson County"	TRUE
"88"	12020	NA	122	"Athens-Clarke County, GA"	NA	"Atlanta--Athens-Clarke County--Sandy Springs, GA"	TRUE	13059	"Clarke County"	TRUE
"89"	12020	NA	122	"Athens-Clarke County, GA"	NA	"Atlanta--Athens-Clarke County--Sandy Springs, GA"	TRUE	13195	"Madison County"	FALSE
"90"	12020	NA	122	"Athens-Clarke County, GA"	NA	"Atlanta--Athens-Clarke County--Sandy Springs, GA"	TRUE	13219	"Oconee County"	TRUE
"91"	12020	NA	122	"Athens-Clarke County, GA"	NA	"Atlanta--Athens-Clarke County--Sandy Springs, GA"	TRUE	13221	"Oglethorpe County"	FALSE
"92"	12060	NA	122	"Atlanta-Sandy Springs-Roswell, GA"	NA	"Atlanta--Athens-Clarke County--Sandy Springs, GA"	TRUE	13013	"Barrow County"	FALSE
"93"	12060	NA	122	"Atlanta-Sandy Springs-Roswell, GA"	NA	"Atlanta--Athens-Clarke County--Sandy Springs, GA"	TRUE	13015	"Bartow County"	FALSE
"94"	12060	NA	122	"Atlanta-Sandy Springs-Roswell, GA"	NA	"Atlanta--Athens-Clarke County--Sandy Springs, GA"	TRUE	13035	"Butts County"	FALSE
"95"	12060	NA	122	"Atlanta-Sandy Springs-Roswell, GA"	NA	"Atlanta--Athens-Clarke County--Sandy Springs, GA"	TRUE	13045	"Carroll County"	FALSE
"96"	12060	NA	122	"Atlanta-Sandy Springs-Roswell, GA"	NA	"Atlanta--Athens-Clarke County--Sandy Springs, GA"	TRUE	13057	"Cherokee County"	TRUE
"97"	12060	NA	122	"Atlanta-Sandy Springs-Roswell, GA"	NA	"Atlanta--Athens-Clarke County--Sandy Springs, GA"	TRUE	13063	"Clayton County"	TRUE
"98"	12060	NA	122	"Atlanta-Sandy Springs-Roswell, GA"	NA	"Atlanta--Athens-Clarke County--Sandy Springs, GA"	TRUE	13067	"Cobb County"	TRUE
"99"	12060	NA	122	"Atlanta-Sandy Springs-Roswell, GA"	NA	"Atlanta--Athens-Clarke County--Sandy Springs, GA"	TRUE	13077	"Coweta County"	TRUE
"100"	12060	NA	122	"Atlanta-Sandy Springs-Roswell, GA"	NA	"Atlanta--Athens-Clarke County--Sandy Springs, GA"	TRUE	13085	"Dawson County"	FALSE
"101"	12060	NA	122	"Atlanta-Sandy Springs-Roswell, GA"	NA	"Atlanta--Athens-Clarke County--Sandy Springs, GA"	TRUE	13089	"DeKalb County"	TRUE
"102"	12060	NA	122	"Atlanta-Sandy Springs-Roswell, GA"	NA	"Atlanta--Athens-Clarke County--Sandy Springs, GA"	TRUE	13097	"Douglas County"	TRUE
"103"	12060	NA	122	"Atlanta-Sandy Springs-Roswell, GA"	NA	"Atlanta--Athens-Clarke County--Sandy Springs, GA"	TRUE	13113	"Fayette County"	TRUE
"104"	12060	NA	122	"Atlanta-Sandy Springs-Roswell, GA"	NA	"Atlanta--Athens-Clarke County--Sandy Springs, GA"	TRUE	13117	"Forsyth County"	TRUE
"105"	12060	NA	122	"Atlanta-Sandy Springs-Roswell, GA"	NA	"Atlanta--Athens-Clarke County--Sandy Springs, GA"	TRUE	13121	"Fulton County"	TRUE
"106"	12060	NA	122	"Atlanta-Sandy Springs-Roswell, GA"	NA	"Atlanta--Athens-Clarke County--Sandy Springs, GA"	TRUE	13135	"Gwinnett County"	TRUE
"107"	12060	NA	122	"Atlanta-Sandy Springs-Roswell, GA"	NA	"Atlanta--Athens-Clarke County--Sandy Springs, GA"	TRUE	13143	"Haralson County"	FALSE
"108"	12060	NA	122	"Atlanta-Sandy Springs-Roswell, GA"	NA	"Atlanta--Athens-Clarke County--Sandy Springs, GA"	TRUE	13149	"Heard County"	FALSE
"109"	12060	NA	122	"Atlanta-Sandy Springs-Roswell, GA"	NA	"Atlanta--Athens-Clarke County--Sandy Springs, GA"	TRUE	13151	"Henry County"	TRUE
"110"	12060	NA	122	"Atlanta-Sandy Springs-Roswell, GA"	NA	"Atlanta--Athens-Clarke County--Sandy Springs, GA"	TRUE	13159	"Jasper County"	FALSE
"111"	12060	NA	122	"Atlanta-Sandy Springs-Roswell, GA"	NA	"Atlanta--Athens-Clarke County--Sandy Springs, GA"	TRUE	13171	"Lamar County"	FALSE
"112"	12060	NA	122	"Atlanta-Sandy Springs-Roswell, GA"	NA	"Atlanta--Athens-Clarke County--Sandy Springs, GA"	TRUE	13199	"Meriwether County"	FALSE
"113"	12060	NA	122	"Atlanta-Sandy Springs-Roswell, GA"	NA	"Atlanta--Athens-Clarke County--Sandy Springs, GA"	TRUE	13211	"Morgan County"	FALSE
"114"	12060	NA	122	"Atlanta-Sandy Springs-Roswell, GA"	NA	"Atlanta--Athens-Clarke County--Sandy Springs, GA"	TRUE	13217	"Newton County"	TRUE
"115"	12060	NA	122	"Atlanta-Sandy Springs-Roswell, GA"	NA	"Atlanta--Athens-Clarke County--Sandy Springs, GA"	TRUE	13223	"Paulding County"	TRUE
"116"	12060	NA	122	"Atlanta-Sandy Springs-Roswell, GA"	NA	"Atlanta--Athens-Clarke County--Sandy Springs, GA"	TRUE	13227	"Pickens County"	FALSE
"117"	12060	NA	122	"Atlanta-Sandy Springs-Roswell, GA"	NA	"Atlanta--Athens-Clarke County--Sandy Springs, GA"	TRUE	13231	"Pike County"	FALSE
"118"	12060	NA	122	"Atlanta-Sandy Springs-Roswell, GA"	NA	"Atlanta--Athens-Clarke County--Sandy Springs, GA"	TRUE	13247	"Rockdale County"	TRUE
"119"	12060	NA	122	"Atlanta-Sandy Springs-Roswell, GA"	NA	"Atlanta--Athens-Clarke County--Sandy Springs, GA"	TRUE	13255	"Spalding County"	TRUE
"120"	12060	NA	122	"Atlanta-Sandy Springs-Roswell, GA"	NA	"Atlanta--Athens-Clarke County--Sandy Springs, GA"	TRUE	13297	"Walton County"	TRUE
"121"	12100	NA	428	"Atlantic City-Hammonton, NJ"	NA	"Philadelphia-Reading-Camden, PA-NJ-DE-MD"	TRUE	34001	"Atlantic County"	TRUE
"122"	12120	NA	426	"Atmore, AL"	NA	"Pensacola-Ferry Pass, FL-AL"	FALSE	1053	"Escambia County"	TRUE
"123"	12140	NA	258	"Auburn, IN"	NA	"Fort Wayne-Huntington-Auburn, IN"	FALSE	18033	"DeKalb County"	TRUE
"124"	12180	NA	532	"Auburn, NY"	NA	"Syracuse-Auburn, NY"	FALSE	36011	"Cayuga County"	TRUE
"125"	12220	NA	194	"Auburn-Opelika, AL"	NA	"Columbus-Auburn-Opelika, GA-AL"	TRUE	1081	"Lee County"	TRUE
"126"	12260	NA	NA	"Augusta-Richmond County, GA-SC"	NA	NA	TRUE	13033	"Burke County"	FALSE
"127"	12260	NA	NA	"Augusta-Richmond County, GA-SC"	NA	NA	TRUE	13073	"Columbia County"	TRUE
"128"	12260	NA	NA	"Augusta-Richmond County, GA-SC"	NA	NA	TRUE	13181	"Lincoln County"	FALSE
"129"	12260	NA	NA	"Augusta-Richmond County, GA-SC"	NA	NA	TRUE	13189	"McDuffie County"	FALSE
"130"	12260	NA	NA	"Augusta-Richmond County, GA-SC"	NA	NA	TRUE	13245	"Richmond County"	TRUE
"131"	12260	NA	NA	"Augusta-Richmond County, GA-SC"	NA	NA	TRUE	45003	"Aiken County"	TRUE
"132"	12260	NA	NA	"Augusta-Richmond County, GA-SC"	NA	NA	TRUE	45037	"Edgefield County"	FALSE
"133"	12300	NA	NA	"Augusta-Waterville, ME"	NA	NA	FALSE	23011	"Kennebec County"	TRUE
"134"	12380	NA	462	"Austin, MN"	NA	"Rochester-Austin, MN"	FALSE	27099	"Mower County"	TRUE
"135"	12420	NA	NA	"Austin-Round Rock, TX"	NA	NA	TRUE	48021	"Bastrop County"	FALSE
"136"	12420	NA	NA	"Austin-Round Rock, TX"	NA	NA	TRUE	48055	"Caldwell County"	FALSE
"137"	12420	NA	NA	"Austin-Round Rock, TX"	NA	NA	TRUE	48209	"Hays County"	TRUE
"138"	12420	NA	NA	"Austin-Round Rock, TX"	NA	NA	TRUE	48453	"Travis County"	TRUE
"139"	12420	NA	NA	"Austin-Round Rock, TX"	NA	NA	TRUE	48491	"Williamson County"	TRUE
"140"	12460	NA	533	"Bainbridge, GA"	NA	"Tallahassee-Bainbridge, FL-GA"	FALSE	13087	"Decatur County"	TRUE
"141"	12540	NA	NA	"Bakersfield, CA"	NA	NA	TRUE	6029	"Kern County"	TRUE
"142"	12580	NA	548	"Baltimore-Columbia-Towson, MD"	NA	"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA"	TRUE	24003	"Anne Arundel County"	TRUE
"143"	12580	NA	548	"Baltimore-Columbia-Towson, MD"	NA	"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA"	TRUE	24005	"Baltimore County"	TRUE
"144"	12580	NA	548	"Baltimore-Columbia-Towson, MD"	NA	"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA"	TRUE	24013	"Carroll County"	FALSE
"145"	12580	NA	548	"Baltimore-Columbia-Towson, MD"	NA	"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA"	TRUE	24025	"Harford County"	FALSE
"146"	12580	NA	548	"Baltimore-Columbia-Towson, MD"	NA	"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA"	TRUE	24027	"Howard County"	TRUE
"147"	12580	NA	548	"Baltimore-Columbia-Towson, MD"	NA	"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA"	TRUE	24035	"Queen Anne's County"	TRUE
"148"	12580	NA	548	"Baltimore-Columbia-Towson, MD"	NA	"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA"	TRUE	24510	"Baltimore city"	TRUE
"149"	12620	NA	NA	"Bangor, ME"	NA	NA	TRUE	23019	"Penobscot County"	TRUE
"150"	12660	NA	357	"Baraboo, WI"	NA	"Madison-Janesville-Beloit, WI"	FALSE	55111	"Sauk County"	TRUE
"151"	12680	NA	350	"Bardstown, KY"	NA	"Louisville/Jefferson County--Elizabethtown--Madison, KY-IN"	FALSE	21179	"Nelson County"	TRUE
"152"	12700	NA	148	"Barnstable Town, MA"	NA	"Boston-Worcester-Providence, MA-RI-NH-CT"	TRUE	25001	"Barnstable County"	TRUE
"153"	12740	NA	NA	"Barre, VT"	NA	NA	FALSE	50023	"Washington County"	TRUE
"154"	12780	NA	538	"Bartlesville, OK"	NA	"Tulsa-Muskogee-Bartlesville, OK"	FALSE	40147	"Washington County"	TRUE
"155"	12820	NA	384	"Bastrop, LA"	NA	"Monroe-Ruston-Bastrop, LA"	FALSE	22067	"Morehouse Parish"	TRUE
"156"	12860	NA	464	"Batavia, NY"	NA	"Rochester-Batavia-Seneca Falls, NY"	FALSE	36037	"Genesee County"	TRUE
"157"	12900	NA	NA	"Batesville, AR"	NA	NA	FALSE	5063	"Independence County"	TRUE
"158"	12940	NA	NA	"Baton Rouge, LA"	NA	NA	TRUE	22005	"Ascension Parish"	TRUE
"159"	12940	NA	NA	"Baton Rouge, LA"	NA	NA	TRUE	22033	"East Baton Rouge Parish"	TRUE
"160"	12940	NA	NA	"Baton Rouge, LA"	NA	NA	TRUE	22037	"East Feliciana Parish"	FALSE
"161"	12940	NA	NA	"Baton Rouge, LA"	NA	NA	TRUE	22047	"Iberville Parish"	TRUE
"162"	12940	NA	NA	"Baton Rouge, LA"	NA	NA	TRUE	22063	"Livingston Parish"	TRUE
"163"	12940	NA	NA	"Baton Rouge, LA"	NA	NA	TRUE	22077	"Pointe Coupee Parish"	FALSE
"164"	12940	NA	NA	"Baton Rouge, LA"	NA	NA	TRUE	22091	"St. Helena Parish"	FALSE
"165"	12940	NA	NA	"Baton Rouge, LA"	NA	NA	TRUE	22121	"West Baton Rouge Parish"	TRUE
"166"	12940	NA	NA	"Baton Rouge, LA"	NA	NA	TRUE	22125	"West Feliciana Parish"	FALSE
"167"	12980	NA	310	"Battle Creek, MI"	NA	"Kalamazoo-Battle Creek-Portage, MI"	TRUE	26025	"Calhoun County"	TRUE
"168"	13020	NA	474	"Bay City, MI"	NA	"Saginaw-Midland-Bay City, MI"	TRUE	26017	"Bay County"	TRUE
"169"	13060	NA	288	"Bay City, TX"	NA	"Houston-The Woodlands, TX"	FALSE	48321	"Matagorda County"	TRUE
"170"	13100	NA	339	"Beatrice, NE"	NA	"Lincoln-Beatrice, NE"	FALSE	31067	"Gage County"	TRUE
"171"	13140	NA	NA	"Beaumont-Port Arthur, TX"	NA	NA	TRUE	48199	"Hardin County"	FALSE
"172"	13140	NA	NA	"Beaumont-Port Arthur, TX"	NA	NA	TRUE	48245	"Jefferson County"	TRUE
"173"	13140	NA	NA	"Beaumont-Port Arthur, TX"	NA	NA	TRUE	48351	"Newton County"	FALSE
"174"	13140	NA	NA	"Beaumont-Port Arthur, TX"	NA	NA	TRUE	48361	"Orange County"	TRUE
"175"	13180	NA	376	"Beaver Dam, WI"	NA	"Milwaukee-Racine-Waukesha, WI"	FALSE	55027	"Dodge County"	TRUE
"176"	13220	NA	NA	"Beckley, WV"	NA	NA	TRUE	54019	"Fayette County"	TRUE
"177"	13220	NA	NA	"Beckley, WV"	NA	NA	TRUE	54081	"Raleigh County"	TRUE
"178"	13260	NA	144	"Bedford, IN"	NA	"Bloomington-Bedford, IN"	FALSE	18093	"Lawrence County"	TRUE
"179"	13300	NA	NA	"Beeville, TX"	NA	NA	FALSE	48025	"Bee County"	TRUE
"180"	13340	NA	198	"Bellefontaine, OH"	NA	"Columbus-Marion-Zanesville, OH"	FALSE	39091	"Logan County"	TRUE
"181"	13380	NA	NA	"Bellingham, WA"	NA	NA	TRUE	53073	"Whatcom County"	TRUE
"182"	13420	NA	NA	"Bemidji, MN"	NA	NA	FALSE	27007	"Beltrami County"	TRUE
"183"	13460	NA	140	"Bend-Redmond, OR"	NA	"Bend-Redmond-Prineville, OR"	TRUE	41017	"Deschutes County"	TRUE
"184"	13500	NA	NA	"Bennettsville, SC"	NA	NA	FALSE	45069	"Marlboro County"	TRUE
"185"	13540	NA	NA	"Bennington, VT"	NA	NA	FALSE	50003	"Bennington County"	TRUE
"186"	13620	NA	NA	"Berlin, NH-VT"	NA	NA	FALSE	33007	"Coos County"	TRUE
"187"	13620	NA	NA	"Berlin, NH-VT"	NA	NA	FALSE	50009	"Essex County"	FALSE
"188"	13660	NA	266	"Big Rapids, MI"	NA	"Grand Rapids-Wyoming-Muskegon, MI"	FALSE	26107	"Mecosta County"	TRUE
"189"	13700	NA	NA	"Big Spring, TX"	NA	NA	FALSE	48173	"Glasscock County"	FALSE
"190"	13700	NA	NA	"Big Spring, TX"	NA	NA	FALSE	48227	"Howard County"	TRUE
"191"	13720	NA	NA	"Big Stone Gap, VA"	NA	NA	FALSE	51051	"Dickenson County"	FALSE
"192"	13720	NA	NA	"Big Stone Gap, VA"	NA	NA	FALSE	51195	"Wise County"	TRUE
"193"	13720	NA	NA	"Big Stone Gap, VA"	NA	NA	FALSE	51720	"Norton city"	TRUE
"194"	13740	NA	NA	"Billings, MT"	NA	NA	TRUE	30009	"Carbon County"	FALSE
"195"	13740	NA	NA	"Billings, MT"	NA	NA	TRUE	30037	"Golden Valley County"	FALSE
"196"	13740	NA	NA	"Billings, MT"	NA	NA	TRUE	30111	"Yellowstone County"	TRUE
"197"	13780	NA	NA	"Binghamton, NY"	NA	NA	TRUE	36007	"Broome County"	TRUE
"198"	13780	NA	NA	"Binghamton, NY"	NA	NA	TRUE	36107	"Tioga County"	TRUE
"199"	13820	NA	142	"Birmingham-Hoover, AL"	NA	"Birmingham-Hoover-Talladega, AL"	TRUE	1007	"Bibb County"	FALSE
"200"	13820	NA	142	"Birmingham-Hoover, AL"	NA	"Birmingham-Hoover-Talladega, AL"	TRUE	1009	"Blount County"	FALSE
"201"	13820	NA	142	"Birmingham-Hoover, AL"	NA	"Birmingham-Hoover-Talladega, AL"	TRUE	1021	"Chilton County"	FALSE
"202"	13820	NA	142	"Birmingham-Hoover, AL"	NA	"Birmingham-Hoover-Talladega, AL"	TRUE	1073	"Jefferson County"	TRUE
"203"	13820	NA	142	"Birmingham-Hoover, AL"	NA	"Birmingham-Hoover-Talladega, AL"	TRUE	1115	"St. Clair County"	FALSE
"204"	13820	NA	142	"Birmingham-Hoover, AL"	NA	"Birmingham-Hoover-Talladega, AL"	TRUE	1117	"Shelby County"	TRUE
"205"	13820	NA	142	"Birmingham-Hoover, AL"	NA	"Birmingham-Hoover-Talladega, AL"	TRUE	1127	"Walker County"	FALSE
"206"	13900	NA	NA	"Bismarck, ND"	NA	NA	TRUE	38015	"Burleigh County"	TRUE
"207"	13900	NA	NA	"Bismarck, ND"	NA	NA	TRUE	38059	"Morton County"	TRUE
"208"	13900	NA	NA	"Bismarck, ND"	NA	NA	TRUE	38065	"Oliver County"	FALSE
"209"	13900	NA	NA	"Bismarck, ND"	NA	NA	TRUE	38085	"Sioux County"	FALSE
